
	Saldo al	Soc.	Cta.mayor	Material	Texto breve de material	¡Val	       Stock total	UMB	Precio variable	       Valor total
	10/2021	PA04	1401130101	1033457	POLEA 701157D VENTOMATIC	2040	                6	UN	        293.88	         1,763.25
	10/2021	PA04	1401130101	1033458	POLEA 701027D	2040	               12	UN	        166.15	         1,993.82
	10/2021	PA04	1401130101	1033466	POLEA DENTADA UNIVERSAL 34-8M-21F	2040	                9	UN	        147.90	         1,331.10
	10/2021	PA04	1401130101	1033486	CORREA 6PK-1230	2040	                3	UN	          8.23	            24.69
	10/2021	PA04	1401130101	1033490	POLEA 701249D TIPO PV80L6 VENTOMATIC	2040	               21	UN	        219.05	         4,599.95
	10/2021	PA04	1401130101	1033491	POLEA MOTOR 701248D PV80L6 701248D	2040	                4	UN	        169.93	           679.73
	10/2021	PA04	1401130101	1033493	POLEA 701322D SIT 26-8M FORO D.25 701322	2040	                1	UN	         99.88	            99.88
	10/2021	PA04	1401130101	1033494	ENSAMBLADOR VENTOMATIC 700350Z	2040	                3	UN	         38.59	           115.77
	10/2021	PA04	1401130101	1033495	POLEA 701216D 34-8M-21F BUSS .25 701216D	2040	               18	UN	        157.98	         2,843.56
	10/2021	PA04	1401130101	1033496	POLEA MOTOR 701205D DP.124,78 701205D	2040	                2	UN	        601.69	         1,203.38
	10/2021	PA04	1401130101	1033497	POLEA 701204D DP.124,78 701204D	2040	                2	UN	        597.21	         1,194.41
	10/2021	PA04	1401130101	1033500	CORREA DE TIEMPO 372042	2040	                3	UN	         67.88	           203.65
	10/2021	PA04	1401130101	1033504	CORREA V 036-162217 BANDA XPA 1950	2040	               12	UN	         91.04	         1,092.45
	10/2021	PA04	1401130101	1033505	ANTIRRETORNO FXM7625DX D45H7	2040	                1	UN	      2,100.00	         2,100.00
	10/2021	PA04	1401130101	1033506	ANTIRRETORNO FXM10040SX D55H7	2040	                1	UN	      2,980.00	         2,980.00
	10/2021	PA04	1401130101	1033508	ANTIRRETORNO RINGSPANN FXM 86-25DX/H	2040	                3	UN	      2,480.00	         7,440.00
	10/2021	PA04	1401130101	1033509	CORREA SPA-2582 REDPOWER 710560Z	2040	                2	UN	         26.50	            53.00
	10/2021	PA04	1401130101	1033510	PERNO DE CONEXION 30031057	2040	               14	UN	         24.98	           349.67
	10/2021	PA04	1401130101	1033511	PIN 30031062	2040	               17	UN	         15.48	           263.16
	10/2021	PA04	1401130101	1033512	PERNO DE SEGURIDAD 01688390	2040	               14	UN	         13.09	           183.24
	10/2021	PA04	1401130101	1033513	TRAMO DE CADENA 30034459	2040	               14	UN	        113.11	         1,583.57
	10/2021	PA04	1401130101	1033514	BARRA DE EMPATE 30118073	2040	                6	UN	        206.56	         1,239.34
	10/2021	PA04	1401130101	1033515	POLEA 701054D POLYCHAIN 36-8M-21F	2040	                6	UN	        198.45	         1,190.70
	10/2021	PA04	1401130101	1033521	ACOPLE FLENDER N-EUPEX A-225	2040	                1	UN	      1,619.98	         1,619.98
	10/2021	PA04	1401130101	1033524	ACOPLE HIDRAULICO 422, INCLUYE EEK 200 M	2040	                1	UN	      8,640.22	         8,640.22
	10/2021	PA04	1401130101	1033525	TRAMOS CADENA(PASO190)CME.2L-190.14/120E	2040	               10	UN	          0.00	             0.00
	10/2021	PA04	1401130101	1033526	CORREA B-94, CORREA INDUSTRIAL GOOD-YEAR	2040	                3	UN	         13.14	            39.42
	10/2021	PA04	1401130101	1033528	POLEA 897038D VENTOMATIC ANT. 701145D	2040	                8	UN	        245.41	         1,963.29
	10/2021	PA04	1401130101	1033529	POLEA 701146D VENTOMATIC	2040	                1	UN	        284.50	           284.50
	10/2021	PA04	1401130101	1033530	TAMBOR HDD1626, EJE 2-7/16" X 50"	2040	                1	UN	      2,773.00	         2,773.00
	10/2021	PA04	1401130101	1033531	TAMBOR HDD1626, EJE 1-15/16" X 43"	2040	                2	UN	      2,578.00	         5,156.00
	10/2021	PA04	1401130101	1033532	POLEA 701361D VENTOMATIC	2040	                3	UN	        100.43	           301.30
	10/2021	PA04	1401130101	1033533	POLEA MOTOR 701191D VENTOMATIC	2040	                6	UN	         25.22	           151.29
	10/2021	PA04	1401130101	1033536	ACOPLE FLUDEX FAD 297 PARTE 3	2040	                2	UN	      7,354.92	        14,709.84
	10/2021	PA04	1401130101	1033539	ACOPLE FLUDEX FAD 342 PARTE 3	2040	                2	UN	      6,073.67	        12,147.33
	10/2021	PA04	1401130101	1033540	ACOPLE FLUDEX FAD 342 PARTE 10	2040	                1	UN	        532.94	           532.94
	10/2021	PA04	1401130101	1033543	MITAD ACOPLE L. MOTOR 902101-10600	2040	                1	UN	        180.00	           180.00
	10/2021	PA04	1401130101	1033544	MITAD ACOPLE L. SOPLADOR 902000-10600	2040	                1	UN	        205.00	           205.00
	10/2021	PA04	1401130101	1033546	CORREA SPA 1000 LW	2040	               10	UN	         46.93	           469.30
	10/2021	PA04	1401130101	1033547	ELEMENTO FLEX FLENDER N-EUPEX 110	2040	               12	UN	         17.96	           215.47
	10/2021	PA04	1401130101	1033548	ELEMENTO FLEX FLENDER N-EUPEX 180	2040	               16	UN	         52.96	           847.34
	10/2021	PA04	1401130101	1033549	ELEMENTO FLEX FLENDER N-EUPEX 225	2040	                9	UN	        116.59	         1,049.28
	10/2021	PA04	1401130101	1033550	ELEMENTO FLEX FLENDER N-EUPEX 280	2040	               16	UN	         49.30	           788.74
	10/2021	PA04	1401130101	1033552	ACOPLE PX-140, COMPLETO	2040	                2	UN	      2,120.00	         4,240.00
	10/2021	PA04	1401130101	1033553	ELEMENTO FLEXIBLE PARA ACOLPE PX-140	2040	                4	UN	        389.75	         1,559.00
	10/2021	PA04	1401130101	1033556	CORREA V B-85	2040	                4	UN	          4.35	            17.40
	10/2021	PA04	1401130101	1033559	COUPLER TYPE W DR XA-20233042M	2040	                1	UN	      2,641.09	         2,641.09
	10/2021	PA04	1401130101	1033560	COUPLING HALF TYPE W COUPLER ZP	2040	                1	UN	        657.28	           657.28
	10/2021	PA04	1401130101	1033561	COUPLING SPIDER RED ROTEX SHOR XA-121082	2040	                1	UN	         95.86	            95.86
	10/2021	PA04	1401130101	1033562	ELEMENTO FLEX FLENDER N-EUPEX 160	2040	                6	UN	         32.77	           196.62
	10/2021	PA04	1401130101	1033564	SPROKET PEQUE—O 41-13	2040	               17	UN	        198.50	         3,374.52
	10/2021	PA04	1401130101	1033565	SPROKET GRANDE 41-13	2040	               20	UN	        347.82	         6,956.40
	10/2021	PA04	1401130101	1033566	CADENA PARA SPROKET 41-13	2040	                8	UN	        128.42	         1,027.32
	10/2021	PA04	1401130101	1033567	CHAPALETA PLATO	2040	               23	UN	        311.64	         7,167.74
	10/2021	PA04	1401130101	1033568	BUJE DE RESORTE	2040	               39	UN	         78.58	         3,064.56
	10/2021	PA04	1401130101	1033569	SEGURO DE LEVA	2040	               42	UN	         29.26	         1,228.80
	10/2021	PA04	1401130101	1033570	LEVA	2040	               37	UN	        132.64	         4,907.73
	10/2021	PA04	1401130101	1033571	CADENA SAMSON FEEDER 800	2040	                4	UN	      2,296.67	         9,186.69
	10/2021	PA04	1401130101	1033575	ELEMENTO ACOPLE CULEBRILLA 1100 GRID	2040	                4	UN	        368.88	         1,475.50
	10/2021	PA04	1401130101	1033582	REDUCTOR ENGRASADOR RI 1-ED X 3/4 ERMETO	2040	                2	UN	         41.83	            83.66
	10/2021	PA04	1401130101	1033587	ALETAS CADA 2 PASOS KOWEY	2040	               44	UN	         43.75	         1,925.04
	10/2021	PA04	1401130101	1033596	ACOPLE LOVEJOY SPIDEX 38/45 - ELAST”MERO	2040	                1	UN	        208.75	           208.75
	10/2021	PA04	1401130101	1033597	ELAST”MERO LOVEJOY SPIDEX 38/45	2040	                4	UN	         68.08	           272.30
	10/2021	PA04	1401130101	1033600	REJILLA 1130T ACOPLE FALK 1130-T20	2040	                3	UN	      1,111.88	         3,335.65
	10/2021	PA04	1401130101	1033602	POLEA MARTIN 5-B-94-SF	2040	                1	UN	        351.00	           351.00
	10/2021	PA04	1401130101	1033603	POLEA MARTIN 5-B-86-SF	2040	                2	UN	        338.80	           677.60
	10/2021	PA04	1401130101	1033604	MOTORREDUCTOR FLENDER Z68 RATIO 20.2:1	2040	                1	UN	      2,980.00	         2,980.00
	10/2021	PA04	1401130101	1033605	MOTORREDUCTOR FLENDER Z68 RATIO 30.6:1	2040	                1	UN	      2,980.00	         2,980.00
	10/2021	PA04	1401130101	1033606	ELEMENTO FLEX FLENDER N-EUPEX 440	2040	               14	UN	        101.16	         1,416.25
	10/2021	PA04	1401130101	1033618	CUBO DE FUNDIC.ESP. MANDRILADO A 140 MM	2040	                1	UN	      3,366.28	         3,366.28
	10/2021	PA04	1401130101	1033621	CAJA DE SOPORTE 2.082718	2040	                1	UN	      1,801.29	         1,801.29
	10/2021	PA04	1401130101	1033623	ACOPLE M500 MAGNALOY	2040	                1	UN	        434.00	           434.00
	10/2021	PA04	1401130101	1033624	ELEMENTO ACOPLE M570-H5	2040	                2	UN	         84.00	           168.00
	10/2021	PA04	1401130101	1033628	ELEM ACOPLE 10E, BOMBA AGUA CRUDA M31-B	2040	                1	UN	        104.20	           104.20
	10/2021	PA04	1401130101	1033632	SECCION CADENA PARA RASTRA DE 3.0M LONG.	2040	                8	UN	        208.67	         1,669.38
	10/2021	PA04	1401130101	1033638	ELEMENTO ACOPLE NYLON B-24	2040	               10	UN	         99.85	           998.50
	10/2021	PA04	1401130101	1033639	ELEMENTO FLEX REXNORD REX OMEGA E-40	2040	                2	UN	        327.37	           654.74
	10/2021	PA04	1401130101	1033643	ACOPLE ALUMINIO SPIDEX 28/38	2040	                2	UN	         89.50	           179.00
	10/2021	PA04	1401130101	1033644	ELASTOMERO BLANCO 28/38	2040	                2	UN	         27.06	            54.12
	10/2021	PA04	1401130101	1033646	CORREA B-80	2040	                2	UN	         15.69	            31.38
	10/2021	PA04	1401130101	1033647	ELEMENTO FLEX FLENDER N-EUPEX 350	2040	               12	UN	        101.06	         1,212.68
	10/2021	PA04	1401130101	1033648	CADENA 08-B-1	2040	                1	CJ	         16.36	            16.36
	10/2021	PA04	1401130101	1033648	CADENA 08-B-1	2040	                1	CJ	          0.00	             0.00
	10/2021	PA04	1401130101	1033649	CORREA INDUSTRIAL B-81	2040	                2	UN	         11.67	            23.34
	10/2021	PA04	1401130101	1033650	ESTRELLA DE HULE L-150 LOVEJOY	2040	                3	UN	         37.74	           113.22
	10/2021	PA04	1401130101	1033651	SEGURO SP-DIN127-A6-A3G-1000 GRUA KONE	2040	                1	UN	        119.07	           119.07
	10/2021	PA04	1401130101	1033652	TUERCA SP-DIN933-M6X12-8.8-A3G-500, GRUA	2040	                1	UN	         36.09	            36.09
	10/2021	PA04	1401130101	1033653	ACOPLE M22-4E48V, GRUA KONE	2040	                1	UN	        975.36	           975.36
	10/2021	PA04	1401130101	1033655	REDUCTOR CONICO KAS108-A, I=44.4	2040	                1	UN	      4,590.00	         4,590.00
	10/2021	PA04	1401130101	1033656	ELEMENTO DE ACOPLE MARTIN SRL-075	2040	                2	UN	          7.62	            15.23
	10/2021	PA04	1401130101	1033657	MANZANA DE ACOPLE MARTIN ML-075X1/4	2040	                2	UN	          7.34	            14.68
	10/2021	PA04	1401130101	1033658	PINON SEW P/N 00009954	2040	                1	UN	        460.00	           460.00
	10/2021	PA04	1401130101	1033659	RUEDA SEW P/N 00009970	2040	                1	UN	      1,890.00	         1,890.00
	10/2021	PA04	1401130101	1033660	CORREA EN V B-114 IGUAL LOTE	2040	                2	UN	         35.00	            70.00
	10/2021	PA04	1401130101	1033661	ACOPLE NOR-MEX WN011 C/AGUJERO CTRAL.	2040	                2	UN	        890.00	         1,780.00
	10/2021	PA04	1401130101	1033662	ELEMENTO FLEX. P/ACOPLE NOR-MEX WN011	2040	                1	UN	        220.00	           220.00
	10/2021	PA04	1401130101	1033664	CADENA N∫ 60-1RIV(ADQ 1016970)	2040	                1	CJ	         34.73	            34.73
	10/2021	PA04	1401130101	1033669	ACOPLE COMPLETO QUICK-FLEX QF25	2040	                2	UN	        344.96	           689.92
	10/2021	PA04	1401130101	1033674	ELEMENTO DE ACOPLE QUICK FLEX QF-100	2040	                1	UN	        104.81	           104.81
	10/2021	PA04	1401130101	1033678	CORREA SPZ-1180	2040	                2	UN	         28.85	            57.70
	10/2021	PA04	1401130101	1033682	POLEA SPZ 2 CANALES 140MM	2040	                1	UN	         89.35	            89.35
	10/2021	PA04	1401130101	1033683	BUJE CONICO 1016 AGUJERO 24MM	2040	                1	UN	         26.15	            26.15
	10/2021	PA04	1401130101	1033684	POLEA SPZ 2 CANALES 150MM	2040	                1	UN	         99.65	            99.65
	10/2021	PA04	1401130101	1033685	BUJE CONICO 2012 ORIFICIO 38MM	2040	                1	UN	         31.25	            31.25
	10/2021	PA04	1401130101	1033693	INSERTO DE ACOPLE QF-15 BLUE	2040	                2	UN	         28.00	            56.00
	10/2021	PA04	1401130101	1033706	POLEA SK TIPO B 2 CANALES	2040	                2	UN	        150.00	           300.00
	10/2021	PA04	1401130101	1033707	BUJE TIPO SK 2- 3/16"	2040	                2	UN	         55.00	           110.00
	10/2021	PA04	1401130101	1033708	CORREA INDUSTRIAL B-56	2040	                2	UN	          8.66	            17.32
	10/2021	PA04	1401130101	1033710	ACOPLE LS150 LOVEJOY COMPLETO	2040	                2	UN	        292.80	           585.60
	10/2021	PA04	1401130101	1033716	VALV. SELENOIDE GOYEN 10BXX2-NNBNA 3/8"	2040	                4	UN	        140.32	           561.28
	10/2021	PA04	1401130101	1033718	ACOPLE FLENDER N-EUPEX B-95	2040	                2	UN	        439.41	           878.82
	10/2021	PA04	1401130101	1033719	ELEMENTO FLEX FLENDER N-EUPEX 95	2040	               12	UN	         20.23	           242.78
	10/2021	PA04	1401130101	1033720	ELEMENTO FLEX FLENDER N-EUPEX 125	2040	               10	UN	         27.69	           276.89
	10/2021	PA04	1401130101	1033721	CADENA 80 1RIV	2040	                1	UN	         48.22	            48.22
	10/2021	PA04	1401130101	1033722	EMPATE DE CADENA 80-1 E	2040	                8	UN	          0.81	             6.48
	10/2021	PA04	1401130101	1033723	CORREA TIPO V A-51	2040	                4	UN	          5.33	            21.32
	10/2021	PA04	1401130101	1033724	ACOPLE COMPLETO QF15 TIMKEN	2040	                1	UN	        197.35	           197.35
	10/2021	PA04	1401130101	1033729	CORREA INDUSTRIAL A-72	2040	                4	UN	          6.78	            27.12
	10/2021	PA04	1401130101	1033731	ACOPLE FLENDER N-EUPEX A-140	2040	                1	UN	        277.38	           277.38
	10/2021	PA04	1401130101	1033733	TAPA DE ACOPLE FLUDEX 342	2040	                1	UN	        996.45	           996.45
	10/2021	PA04	1401130101	1033734	POLEA TENSOR CORREAS 701230D VENTOMATIC	2040	                2	UN	        328.29	           656.57
	10/2021	PA04	1401130101	1033740	POLEA CONDUCTORA 701327D VENTOMATIC	2040	                1	UN	        129.66	           129.66
	10/2021	PA04	1401130101	1033741	ENSAMBLADOR VENTOMATIC 700204Z	2040	                4	UN	         53.81	           215.23
	10/2021	PA04	1401130101	1033744	CORREA EN V 5VX-830 IGUAL LOTE	2040	                2	UN	         44.55	            89.10
	10/2021	PA04	1401130101	1033746	POLEA MARTIN 2B 94 TB	2040	                1	UN	        196.58	           196.58
	10/2021	PA04	1401130101	1033747	MANZANA DENTEX B-24 LOVEJOY	2040	                8	UN	         56.05	           448.40
	10/2021	PA04	1401130101	1033749	ACOPLE ELASTICO DE ENTRADA FLENDER A225	2040	                1	UN	        952.40	           952.40
	10/2021	PA04	1401130101	1033750	ACOPLE DE SALIDA TIPO CARDAN 587.50 0.02	2040	                1	UN	     13,999.52	        13,999.52
	10/2021	PA04	1401130101	1033751	INTERCAMBIADOR DE CALOR TPL 00-L-4-11	2040	                1	UN	      2,631.08	         2,631.08
	10/2021	PA04	1401130101	1033753	CORREA B-52	2040	                2	UN	          9.02	            18.04
	10/2021	PA04	1401130101	1033759	CORREA B-51	2040	                2	UN	          7.23	            14.46
	10/2021	PA04	1401130101	1033766	TAPON FUSIBLE ROSCADO M 18X1,.5 BEUMER	2040	               10	UN	         46.88	           468.75
	10/2021	PA04	1401130101	1033767	ELEMENTO DE CONEXION TERMICO M 18X1,.5	2040	                3	UN	        743.76	         2,231.29
	10/2021	PA04	1401130101	1033769	ELEMENTO ACOPLE CJ75/90 ROJO LOVEJOY	2040	                3	UN	        120.00	           360.00
	10/2021	PA04	1401130101	1033774	CORREA DENTADA XPA-1600 GATES	2040	                2	UN	         12.00	            24.00
	10/2021	PA04	1401130101	1033775	CADENA DE RODILLOS 31.75MM SIMPLE	2040	               20	TF	         10.82	           216.46
	10/2021	PA04	1401130101	1033776	CADENA DE RODILLOS 38.1MM SIMPLE	2040	                1	UN	        441.46	           441.46
	10/2021	PA04	1401130101	1033778	REDUCTOR PIV MODELO PD25-R11-V14-45	2040	                1	UN	          0.00	             0.00
	10/2021	PA04	1401130101	1033787	ELASTOMERO LOVEJOY SRL 150	2040	                3	UN	          0.00	             0.00
	10/2021	PA04	1401130101	1033788	ELEMENTO DODGE PX-70	2040	                1	UN	          0.00	             0.00
	10/2021	PA04	1401130101	1050317	POLEA SKF PHP 2SPZ180TB	2040	                1	UN	        147.00	           147.00
	10/2021	PA04	1401130101	1056394	RUEDA AUMUND 14963990	2040	               10	UN	        266.55	         2,665.54
	10/2021	PA04	1401130101	1059081	ACOPLE FLENDER N-EUPEX D-125	2040	                1	UN	        474.99	           474.99
	10/2021	PA04	1401130101	1059084	BANDA AUMUND 30045746 SP 21054851	2040	                1	UN	     17,550.53	        17,550.53
